,school_id,mean,intervention,remoteness_index,cct_percentage,student_classroom_ratio,student_teacher_ratio,pwd_total,female_percentage,male_percentage,pca
3167,107939,15.938,1,0.005224646,0.121175031,0.006630632,0.03094697,0,0.356181151,0.296817625,0.001000055
3168,107940,15.834,1,0.006172666,0.199096099,0.01161496,0.034686469,0,0.362353314,0.301260704,0.001000055
3169,107941,16.802,1,0.004287159,0.132918426,0.005961325,0.034083333,0,0.372971772,0.290509002,0.001000055
3170,107942,14.916,1,0.004452185,0.023048327,0.008732632,0.030292793,0,0.362825279,0.305576208,0.000999999
3171,107943,15.28,1,0.004599654,0.00610998,0.006271274,0.033630137,0,0.333333333,0.294636796,0.001000055
3172,107944,15.72,1,0.004543476,0.007054674,0.005259057,0.02953125,0,0.377425044,0.291005291,0.000999999
3173,107945,17.976,0,0.003560343,0.005696757,0.007598081,0.035216049,0,0.362255332,0.300832603,0.000999999
3174,107946,16.216,1,0.002710636,0.003058104,0.009798927,0.036333333,0,0.389058784,0.294087666,0.001000055
3175,107947,16.606,1,0.00292833,0.006074412,0.005344273,0.031357143,0,0.349784865,0.305998481,0.000999999
3176,107948,16.076,1,0.009445092,0,0.005732094,0.02575,0,0.381877023,0.289644013,0.001000055
3177,107949,17.32,0,0.00278086,0.01810585,0.005179702,0.031491228,0,0.365831012,0.296657382,0.001000055
3178,107950,15.894,1,0.00349012,0.001751313,0.004943081,0.031722222,0,0.349095155,0.314360771,0.001000055
3179,107951,14.806,1,0.003834216,0.001241465,0.00597696,0.036283784,0.012012012,0.338092282,0.287709497,0.000999999
3180,107952,16.384,1,0.003795593,0.102564103,0.005626975,0.027083333,0,0.372649573,0.293589744,0.001000055
3181,107953,17.276,0,0.002819483,0.000845309,0.009601026,0.036512346,0,0.359537898,0.305156382,0.001000055
3182,107954,16.776,1,0.002991531,0.000511247,0.011545136,0.044054054,0,0.357532379,0.308026585,0.000999999
3183,107955,16.056,1,0.002201514,0,0.009609142,0.030833333,0,0.410810811,0.281081081,0.000999999
3184,107956,16.77,1,0.003725369,0.095317726,0.00456778,0.031145833,0,0.386845039,0.286789298,0.000999999
3185,107957,15.27,1,0.004076488,0,0.006447215,0.031826923,0,0.34911044,0.313192346,0.001000055
3186,107959,16.184,1,0.004006264,0.018518519,0.006010351,0.03,0,0.384087791,0.291152263,0.001000055
3187,107960,16.646,1,0.003865816,0.003403676,0.007948102,0.036004902,0,0.368958475,0.300544588,0.001000055
3188,107961,19.39,0,0.007219,0.005120702,0.014792451,0.034004975,0,0.373811266,0.295720556,0.001000055
3189,107962,15.418,1,0.00473308,0.066869301,0.006745535,0.03576087,0,0.382303276,0.29331307,0.000999999
3190,107963,16.206,1,0.009086951,0.001755413,0.007158685,0.036517094,0,0.374878096,0.294909304,0.000999999
3191,107964,16.718,1,0.00417129,0.009243697,0.012877116,0.036728395,0,0.375910364,0.291176471,0.001000055
3192,107965,16.59,1,0.004887572,0.052631579,0.01345752,0.033928571,0,0.378362573,0.288157895,0.001000055
3193,107966,16.786,1,0.00349012,0.019144144,0.012137863,0.033636364,0,0.360735736,0.294763514,0.001000055
3194,107967,15.54,1,0.004371427,0.002947679,0.011368444,0.030155556,0,0.370179317,0.303795136,0.001000055
3195,107968,16.048,1,0.00417129,0.020408163,0.009998701,0.037430556,0,0.372912801,0.289888683,0.001000055
3196,107969,16.258,1,0.003304027,0.062525541,0.00814746,0.037075758,0.001501502,0.347909004,0.283816919,0.001000055
3197,107970,16.616,1,0.008131908,0.045627376,0.008537852,0.036527778,0,0.344740177,0.303422053,0.001000055
3198,107971,16.356,1,0.006411427,0.017660044,0.010695187,0.039736842,0,0.357615894,0.297461369,0.000999999
3199,107972,15.476,1,0.006797657,0.017756605,0.009671974,0.027886473,0,0.347336509,0.295799047,0.000999999
3200,107973,16.404,1,0.006355248,0.118148599,0.005922752,0.034208333,0,0.359723914,0.287454324,0.001000055
3201,107974,16.582,1,0.004662856,0.021128343,0.007601542,0.033400901,0.00950951,0.353337829,0.27174646,0.001000055
3202,107976,14.346,1,0.009206331,0,0.005518764,0.023611111,0,0.364705882,0.289705882,0.000999999
3203,107978,15.722,1,0.00349012,0.1496139,0.00708042,0.022719298,0,0.381595882,0.2746139,0.001000055
3204,107979,15.044,1,0.007520962,0,0.014361771,0.035448718,0,0.36106088,0.298824593,0.001000055
3205,107980,16.208,1,0.005575764,0.013118441,0.0119465,0.04117284,0,0.355072464,0.292353823,0.001000055
3206,107981,17.346,0,0.005761857,0,0.006466693,0.036617647,0,0.375725123,0.277777778,0.001000055
3207,107982,15.668,1,0.005575764,0.022766642,0.014576029,0.040572289,0,0.364761198,0.28928483,0.001000055
3208,107983,16.042,1,0.012928189,0.004444444,0.006956425,0.04076087,0,0.368592593,0.291555556,0.000999999
3209,107984,15.854,1,0.005905816,0.02739726,0.007583431,0.027037037,0,0.381278539,0.292808219,0.000999999
3210,107985,16.514,1,0.00473308,0.110435189,0.007302538,0.034918301,0,0.353766963,0.285212915,0.001000055
3211,107986,16.738,1,0.011151529,0.014204545,0.011427087,0.03963964,0,0.354545455,0.296875,0.001000055
3212,107987,16.504,1,0.011867811,0.006985128,0.018589961,0.042026515,0,0.353913174,0.294051374,0.000999999
3213,107988,15.916,1,0.010407157,0.086780211,0.007624242,0.035431034,0,0.358475264,0.279399838,0.000999999
3214,107989,16.762,1,0.006278002,0.004537205,0.005110654,0.035320513,0,0.370235935,0.273593466,0.001000055
3215,107990,16.13,1,0.007310291,0.055,0.007082905,0.023809524,0,0.36,0.2875,0.001000055
3216,107991,15.256,1,0.007689499,0.087719298,0.003289616,0.027142857,0,0.359649123,0.296052632,0.000999999
3217,107992,16.642,1,0.005224646,0.069651741,0.006525127,0.023928571,0,0.338308458,0.31840796,0.001000055
3218,107993,18.418,0,0.008033595,0.232704403,0.006882223,0.0165625,0,0.398322851,0.301886792,0.000999999
3219,107994,17.35,0,0.001741549,0.092557252,0.006185737,0.029111111,0.004504505,0.379770992,0.264312977,0.001000055
3220,107995,17.282,0,0.001741549,0.118131868,0.00675237,0.030333333,0,0.324175824,0.333791209,0.000999999
3221,107996,15.446,1,0.00505962,0.097087379,0.002674977,0.022888889,0,0.391585761,0.28276699,0.001000055
3222,107997,16.928,0,0.004894594,0.226950355,0.009154655,0.019583333,0,0.406619385,0.269503546,0.000999999
3223,108000,18.51,0,0.003841238,0.003921569,0.002759382,0.023611111,0,0.345098039,0.284313725,0.001000055
3224,108001,14.562,1,0.003304027,0.004484305,0.004826213,0.026547619,0,0.421524664,0.262331839,0.999999944
3225,108002,16.696,1,0.003202202,0,0.004103363,0.018809524,0,0.35443038,0.300632911,0.001000055
3226,108003,16.458,1,0.002756282,0.25862069,0.002510496,0.024166667,0,0.398467433,0.25862069,0.001000055
3227,108004,15.56,1,0.001702926,0.087591241,0.005929966,0.028541667,0,0.375912409,0.285583942,0.001000055
3228,108005,20.456,0,0.002717658,0,0.003765745,0.03625,0,0.342911877,0.323275862,0.001000055
3229,108006,15.838,1,0.003655145,0.166666667,0.003895598,0.025,0,0.368253968,0.307142857,0.000999999
3230,108007,15.534,1,0.002787882,0.064220183,0.003538501,0.025952381,0,0.327217125,0.311926606,0.001000055
3231,108008,15.806,1,0.001741549,0.254143646,0.005222987,0.030166667,0,0.362799263,0.312154696,0.001000055
3232,108009,18.01,0,0.002647435,0.165137615,0.003774402,0.027948718,0,0.334862385,0.31766055,0.001000055
3233,108010,15.306,1,0.003139001,0.042682927,0.01419729,0.027333333,0,0.345528455,0.286585366,0.000999999
3234,108011,18.292,0,0.004606677,0.010752688,0.010063628,0.029807692,0,0.338351254,0.312903226,0.000999999
3235,108012,16.768,1,0.004006264,0.07518797,0.004317621,0.027708333,0,0.348370927,0.313909774,0.001000055
3236,108013,15.706,1,0.004747124,0.066666667,0.004869497,0.017857143,0,0.404444444,0.27,0.000999999
3237,108014,12.866,1,0.00576888,0,0.001882872,0.010357143,0,0.375478927,0.304597701,0.000999999
3238,108015,18.316,0,0.001046334,0.017274472,0.006150323,0.033397436,0,0.342930262,0.330134357,0.001000055
3239,108016,16.09,1,0.004006264,0.036547434,0.004513278,0.030619048,0,0.388284085,0.283825816,0.000999999
3240,108017,16.02,1,0.005224646,0.211111111,0.007791196,0.025,0,0.374074074,0.294444444,0.001000055
3241,108018,17.116,0,0.008714765,0.007910075,0.005472062,0.031772487,0.001001001,0.367194005,0.301623647,0.001000055
3242,108019,15.514,1,0.004529431,0.336244542,0.004956066,0.020087719,0,0.324599709,0.319868996,0.000999999
3243,108020,18.05,0,0.005224646,0.0272,0.006763191,0.031565657,0,0.4016,0.282,0.001000055
3244,108021,17.324,0,0.006604542,0.122807018,0.005921309,0.017272727,0,0.35380117,0.302631579,0.001000055
3245,108022,16.758,1,0.00556172,0.052401747,0.003304044,0.021203704,0,0.317321689,0.325327511,0.001000055
3246,108023,17.304,0,0.00653783,0.04743083,0.003398573,0.030119048,0,0.333772508,0.322793149,0.001000055
3247,108024,16.088,1,0.007138242,0.101083033,0.014387742,0.026380952,0,0.358002407,0.298285199,0.000999999
3248,108025,16.882,0,0.004522408,0.021645022,0.004285158,0.021388889,0,0.395382395,0.287878788,0.001000055
3249,108026,15.712,1,0.004950773,0.033962264,0.004915874,0.036805556,0,0.37148847,0.308176101,0.000999999
3250,108027,19.576,0,0.013707673,0.253658537,0.00332749,0.024404762,0,0.396747967,0.275609756,0.000999999
3251,108028,17.056,0,0.007598208,0.413186813,0.003938882,0.025277778,0,0.354578755,0.296703297,0.000999999
3252,108029,14.6,1,0.007801857,0.274647887,0.002304895,0.019722222,0,0.328638498,0.302816901,0.001000055
3253,108030,15.566,1,0.008223199,0.073891626,0.002928913,0.028194444,0,0.331691297,0.298029557,0.000999999
3254,108031,17.31,0,0.005997107,0.044568245,0.002330866,0.01662037,0,0.315691736,0.321727019,0.000999999
3255,108032,16.536,1,0.011622028,0.318681319,0.003938882,0.025277778,0,0.358974359,0.274725275,0.000999999
3256,108033,14.9,1,0.012886055,0.409556314,0.004755876,0.030520833,0,0.368600683,0.276450512,0.000999999
3257,108034,15.354,1,0.011867811,0.44017094,0.004340809,0.0325,0,0.378917379,0.277777778,0.000999999
3258,108035,15.13,1,0.020196346,0.601880878,0.004602577,0.026583333,0,0.39707419,0.294670846,0.000999999
3259,108036,15.396,1,0.009553939,0.070021882,0.00329683,0.025388889,0,0.412837345,0.271334792,0.000999999
3260,108037,14.866,1,0.007076446,0.111111111,0.002804831,0.018,0,0.308641975,0.347222222,0.000999999
3261,108038,15.664,1,0.005716212,0.297619048,0.008180756,0.02625,0,0.346560847,0.311507937,0.001000055
3262,108039,17.18,0,0.004848949,0.150205761,0.012621737,0.028928571,0,0.355281207,0.28600823,0.000999999
3263,108040,16.04,1,0.005091221,0.173684211,0.01233606,0.026388889,0,0.354385965,0.305263158,0.000999999
3264,108041,15.36,1,0.006278002,0,0.004241873,0.027222222,0,0.333333333,0.31122449,0.000999999
3265,108042,17.686,0,0.007503406,0.2578125,0.004155305,0.017777778,0,0.4375,0.24609375,0.000999999
3266,108043,17.03,0,0.00449783,0.25,0.006700429,0.030714286,0,0.360034453,0.29877261,0.000999999
3267,108044,14.832,1,0.007180377,0.181395349,0.006979613,0.025595238,0,0.347286822,0.288372093,0.001000919
3268,108045,19.704,0,0.00955745,0.547619048,0.004674718,0.02625,0,0.420634921,0.273809524,0.000999999
3269,108046,15.19,1,0.005442339,0.007079646,0.004585443,0.029427083,0,0.344542773,0.310619469,0.000999999
3270,108047,21.976,0,0.008318001,0.07028754,0.010161018,0.026083333,0,0.355697551,0.321086262,0.000999999
3271,108048,17.484,0,0.004357383,0,0.003802846,0.024404762,0,0.357723577,0.312195122,0.000999999
3272,108049,13.806,1,0.066558054,0.011904762,0.004090378,0.0175,0,0.35978836,0.28968254,0
3273,108050,16.782,1,0.005512563,0.470899471,0.008180756,0.02625,0,0.335097002,0.32010582,0.000999999
3274,108051,15.808,1,0.004662856,0.338947368,0.01028005,0.026388889,0,0.366315789,0.307368421,0.000999999
3275,108052,15.108,1,0.003483097,0.044692737,0.005810934,0.029833333,0,0.368715084,0.286778399,0.001000055
3276,108053,16.664,1,0.003483097,0.054208274,0.006068476,0.024340278,0,0.374702806,0.289586305,0.000999999
3277,108054,16.712,1,0.00417129,0.069444444,0.003399795,0.03,0,0.384259259,0.282986111,0.000999999
3278,108055,15.638,1,0.00417129,0.077114428,0.017400338,0.0335,0,0.343283582,0.32960199,0.001000055
3279,108056,17.114,0,0.003584922,0.105610561,0.010492144,0.033666667,0,0.381188119,0.272277228,0.000999999
3280,108057,17.174,0,0.007324335,0.086378738,0.003257153,0.019294872,0,0.374307863,0.282392027,0.001000055
3281,108058,17.376,0,0.004638278,0,0.003661862,0.029375,0,0.352245863,0.308510638,0.000999999
3282,108059,15.574,1,0.002660075,0.26446281,0.004364513,0.028009259,0,0.357024793,0.307438017,0.001000055
3283,108060,17.146,0,0.002939565,0.024896266,0.013908728,0.033472222,0,0.353388658,0.295124481,0.001000055
3284,108061,14.796,1,0.003265404,0.013071895,0.002838221,0.0255,0,0.339869281,0.302287582,0.000999999
3285,108062,16.382,1,0.004522408,0.299236641,0.007087824,0.034114583,0,0.366412214,0.295419847,0.000999999
3286,108063,17.288,0,0.003795593,0,0.011686794,0.033333333,0,0.368518519,0.306481481,0.001000055
3287,108064,15.692,1,0.003739414,0.055745165,0.005188228,0.031847826,0,0.36632537,0.296928328,0.001000055
3288,108065,15.288,1,0.003974663,0.101659751,0.005689934,0.030897436,0,0.383125864,0.27593361,0.001000055
3289,108067,16.186,1,0.002577211,0.016522423,0.006876813,0.03209596,0.025525526,0.345135064,0.313532651,0.000999999
3290,108068,19.582,0,0.003725369,0.005667182,0.004131888,0.031105769,0,0.380903314,0.284904688,0.001000055
3291,108069,17.144,0,0.008665609,0.218152866,0.006272912,0.032708333,0,0.343949045,0.308917197,0.001000055
3292,108070,15.636,1,0.004153734,0.086137281,0.006432065,0.038697917,0,0.350829969,0.31628533,0.001000055
3293,108071,14.832,1,0.004044887,0.113207547,0.005735186,0.029444444,0,0.378616352,0.286792453,0.000999999
3294,108072,16.204,1,0.004185334,0.019230769,0.003751317,0.022807018,0,0.373076923,0.286538462,0.000999999
3295,108073,14.238,1,0.003458519,0.0703125,0.003693604,0.035555556,0,0.372395833,0.302734375,0.000999999
3296,108074,18.174,0,0.004708501,0.013422819,0.005528039,0.020694444,0,0.364653244,0.280201342,0.000999999
3297,108077,17.33,0,0.001990843,0.008419689,0.008717106,0.037843137,0,0.379965458,0.287240933,0.000999999
3298,108078,17.064,0,0.002577211,0.032704403,0.005735186,0.022844828,0,0.353878407,0.306918239,0.001000055
3299,108080,16.878,0,0.005856659,0.144578313,0.008083366,0.029642857,0,0.37751004,0.279116466,0.001000055
3300,108081,16.232,1,0.004968329,0.119708029,0.003867369,0.022833333,0,0.38053528,0.281751825,0.000999999
3301,108082,15,1,0.005786436,0.003957784,0.007571444,0.026319444,0,0.385224274,0.308047493,0.001000055
3302,108083,18.542,0,0.010463336,0,0.00365032,0.022192982,0,0.378129117,0.279644269,0.001000055
3303,108084,17.69,0,0.004381961,0,0.061810155,0.019833333,0,0.383753501,0.289915966,0.001000055
3304,108085,15.888,1,0.006467606,0,0.006121654,0.021153846,0,0.35959596,0.307575758,0.001000055
3305,108086,16.39,1,0.005484474,0.001267427,0.011383803,0.028586957,0,0.351499789,0.311153359,0.001000055
3306,108087,15.614,1,0.010821477,0.138073158,0.007876412,0.033697917,0,0.380559849,0.282586296,0.001000055
3307,108088,15.168,1,0.005273802,0.002512563,0.00516816,0.025512821,0,0.373534338,0.287688442,0.001000055
3308,108089,17.526,0,0.005319448,0.18254497,0.009507793,0.032916667,0,0.356429047,0.29763491,0.001000055
3309,108090,15.18,1,0.006678277,0.014187867,0.005529585,0.030969697,0,0.366601435,0.293786693,0.001000055
3310,108091,15.904,1,0.003139001,0.145264381,0.008763822,0.035411523,0,0.364516754,0.30040674,0.001000055
3311,108092,16.308,1,0.007310291,0.074387947,0.005107562,0.034038462,0,0.37037037,0.303201507,0.001000055
3312,108093,16.422,1,0.003209225,0.004341534,0.006902201,0.031990741,0,0.370477569,0.291244573,0.001000055
3313,108094,15.6,1,0.00251401,0.004942339,0.005254729,0.024087302,0,0.345963756,0.327841845,0.000999999
3314,108095,16.862,0,0.005695145,0.036763196,0.014050123,0.034385593,0,0.369548846,0.289484494,0.001000055
3315,108096,16.482,1,0.005554697,0,0.013089209,0.023333333,0,0.371693122,0.297619048,0.000999999
3316,108097,15.3,1,0.006162133,0,0.004131695,0.032407407,0,0.348571429,0.287142857,0.000999999
3317,108098,16.63,1,0.003139001,0.093,0.005410553,0.036231884,0,0.394666667,0.286,0.001000055
3318,108099,15.576,1,0.004076488,0,0.005367268,0.027555556,0,0.36155914,0.296370968,0.000999999
3319,108100,17.03,0,0.004311737,0,0.007378026,0.024801587,0,0.3712,0.3016,0.001000055
3320,108102,17.386,0,0.004887572,0.027964785,0.011144296,0.036161049,0,0.364750561,0.314862765,0.001000055
3321,108103,16.908,0,0.004929706,0,0.004694695,0.021759259,0,0.384397163,0.285106383,0.001000055
3322,108104,16.824,0,0.009417003,0.002369668,0.006088675,0.029305556,0,0.363349131,0.322274882,0.000999999
3323,108105,18.2,0,0.02615834,0,0.002207506,0.0159375,0,0.409586057,0.254901961,0.000999999
3324,108106,18.098,0,0.006256935,0,0.002257449,0.017121212,0,0.306784661,0.269911504,0.000999999
3325,108107,19.194,0,0.004778725,0,0.008700169,0.027916667,0,0.372139303,0.276119403,0.001000055
3326,108108,19.844,0,0.007331358,0,0.012111768,0.031666667,0,0.371669916,0.309454191,0.001000055
3327,108109,17.554,0,0.003841238,0,0.004924435,0.037348485,0,0.351588911,0.309330629,0.000999999
3328,108110,17.592,0,0.004241513,0.003708282,0.00573007,0.031601563,0,0.38236506,0.29460239,0.001000055
3329,108111,17.73,0,0.00417129,0.008295626,0.005380795,0.0325,0,0.383107089,0.292986425,0.001000055
3330,108112,16.618,1,0.006980239,0,0.003044338,0.021979167,0,0.334913112,0.312796209,0.000999999
3331,108113,19.354,0,0.00872881,0.003472222,0.004674718,0.026666667,0,0.400462963,0.279513889,0.000999999
3332,108114,15.078,1,0.008342579,0,0.007904818,0.023872549,0,0.364134155,0.292607803,0.000999999
3333,108116,15.572,1,0.005786436,0,0.002661992,0.027333333,0,0.37804878,0.304878049,0.000999999
3334,108118,17.072,0,0.0118959,0,0.004458295,0.02575,0,0.362459547,0.315533981,0.000999999
3335,108121,15.546,1,0.012499824,0.214007782,0.003708032,0.021416667,0,0.316472114,0.311284047,0.001000055
3336,108122,14.364,1,0.025196275,0.012838802,0.004790902,0.02655303,0,0.385164051,0.286019971,0.001000055
3337,108123,20.382,0,0.005575764,0.019561815,0.006382787,0.030428571,0,0.359937402,0.29029734,0.001000055
3338,108124,20.56,0,0.007076446,0,0.007073184,0.027559524,0,0.321814255,0.288336933,0.001000055
3339,108125,16.678,1,0.0110483,0.006289308,0.004588149,0.024090909,0,0.396226415,0.253144654,0.001000055
3340,108126,16.702,1,0.008574318,0,0.005367268,0.023484848,0,0.341935484,0.316129032,0.001000055
3341,108127,15.292,1,0.009086951,0,0.005908324,0.023333333,0,0.358974359,0.295787546,0.001000055
3342,108128,16.902,0,0.010491426,0,0.004896232,0.025436508,0,0.361934477,0.304212168,0.001000055
3343,108129,15.1,1,0.00961714,0,0.002968075,0.019047619,0,0.358333333,0.30625,0.000999999
3344,108130,17.2,0,0.008363647,0,0.005437606,0.031018519,0,0.380099502,0.285074627,0.000999999
3345,108131,17.688,0,0.005645988,0.005671078,0.007632486,0.023201754,0,0.3642092,0.286389414,0.000999999
3346,108132,18.888,0,0.009564472,0.002816901,0.00512199,0.03287037,0,0.38685446,0.271830986,0.001000055
3347,108133,18.544,0,0.008384714,0,0.00342488,0.021979167,0,0.369668246,0.303317536,0.000999999
3348,108134,16.442,1,0.009086951,0,0.00675237,0.031515152,0,0.346153846,0.311298077,0.000999999
3349,108135,17.858,0,0.007380514,0.036666667,0.004328442,0.027777778,0,0.406666667,0.27,0.001000055
3350,108136,19.882,0,0.013145883,0,0.00675237,0.03137931,0,0.362637363,0.29532967,0.001000055
3351,108137,15.226,1,0.005435317,0.001872659,0.00407892,0.024722222,0,0.344569288,0.300561798,0.001000055
3352,108138,17.956,0,0.010041994,0.00407332,0.003750468,0.021535088,0,0.38832315,0.282077393,0.001000055
3353,108139,18.4,0,0.009086951,0.344537815,0.002207506,0.016527778,0,0.386554622,0.281512605,0.000999999
3354,108140,17.248,0,0.008904369,0.024896266,0.005215773,0.022314815,0,0.398340249,0.253112033,0.000999999
3355,108142,15.472,1,0.019578377,0.221153846,0.003001053,0.034666667,0,0.371794872,0.302884615,0.000999999
3356,108143,16.476,1,0.005575764,0.04989154,0.00498853,0.024010417,0,0.3890094,0.262472885,0.000999999
3357,108144,18.486,0,0.009747054,0.152439024,0.002366215,0.01952381,0,0.394308943,0.280487805,0.000999999
3358,108145,17.694,0,0.00662912,0.001033058,0.005713544,0.032266667,0,0.374655647,0.300619835,0.000999999
3359,108146,18.362,0,0.009761099,0.007201646,0.005737153,0.036818182,0,0.388203018,0.29063786,0.001000055
3360,108147,18.084,0,0.008855213,0.016034985,0.005567459,0.030087719,0,0.388726919,0.280612245,0.001000055
3361,108148,16.38,1,0.008012528,0.050916497,0.004904458,0.034097222,0,0.372708758,0.301934827,0.001000055
3362,108149,17.934,0,0.006464095,0.079545455,0.003809029,0.026666667,0,0.386363636,0.285511364,0.001000055
3363,108150,19.466,0,0.003483097,0.017699115,0.004402026,0.0353125,0,0.377581121,0.290560472,0.001000055
3364,108151,14.808,1,0.013953456,0,0.003001053,0.028888889,0,0.365384615,0.305288462,0.000999999
3365,108152,20.744,0,0.009417003,0.056029233,0.004442064,0.038009259,0,0.332927324,0.300243605,0.001000055
3366,108153,16.688,1,0.007513939,0.110169492,0.005107562,0.032777778,0,0.370621469,0.291525424,0.000999999
3367,108154,17.892,0,0.007654387,0.131835938,0.005114221,0.033464052,0.015515516,0.346679688,0.295898438,0.001000055
3368,108155,16.786,1,0.004311737,0.000316356,0.00789358,0.038176329,0,0.356427291,0.297848782,0.001000055
3369,108157,16.044,1,0.005344026,0.119773211,0.005388911,0.035631313,0,0.37751004,0.290219702,0.001000055
3370,108158,16.638,1,0.003311049,0.054934823,0.011621867,0.033148148,0,0.379267536,0.287243948,0.001000055
3371,108159,15.682,1,0.002436764,0.024148756,0.008815121,0.036324561,0.012512513,0.373178781,0.290268051,0.001000055
3372,108161,18.536,0,0.001639724,0.011661808,0.006748435,0.037609649,0,0.372789116,0.295335277,0.001000055
3373,108162,15.804,1,0.004873527,0.00084674,0.006134268,0.03514881,0,0.372001129,0.302286198,0.001000055
3374,108163,16.408,1,0.00375697,0.077769049,0.009183512,0.03422043,0,0.363969626,0.303220738,0.001000055
3375,108164,17.066,0,0.004803303,0.008514261,0.008026982,0.033177966,0,0.371789414,0.294806301,0.001000055
3376,108165,15.72,1,0.001218382,0.002424242,0.007652067,0.036184211,0,0.358787879,0.30989899,0.000999999
3377,108166,16.232,1,0.001945197,0.000637349,0.008489157,0.034407895,0,0.381134481,0.292543021,0.001000055
3378,108167,17.672,0,0.002468364,0.008168822,0.007948102,0.03709596,0,0.370319946,0.293737236,0.001000055
3379,108168,16.488,1,0.003897417,0.006279435,0.008271653,0.033177083,0,0.363160649,0.297095761,0.001000055
3380,108169,17.604,0,0.005013975,0.144130758,0.014565208,0.037388889,0,0.360574542,0.310549777,0.001000055
3381,108170,17.624,0,0.002966953,0.003343621,0.007110838,0.0324,0,0.379458162,0.279063786,0.001000055
3382,108171,17.172,0,0.001920619,0,0.010483487,0.038814103,0,0.346820809,0.300165153,0.001000055
3383,108172,14.784,1,0.004396006,0.131147541,0.003046557,0.031770833,0,0.340983607,0.3,0.001000055
3384,108173,15.586,1,0.008570807,0.333333333,0.003992988,0.029285714,0,0.382113821,0.294715447,0.000999999
3385,108174,15.73,1,0.004357383,0.156494523,0.004609791,0.029583333,0,0.365153886,0.305164319,0.000999999
3386,108175,13.506,1,0.004325782,0.051666667,0.00556514,0.033333333,0,0.373888889,0.287916667,0.001000055
3387,108176,15.474,1,0.011909945,0.013986014,0.004456564,0.029791667,0,0.366744367,0.284382284,0.001000055
3388,108177,19.62,0,0.003435345,0.144788487,0.006335182,0.038216667,0,0.387847071,0.291757523,0.001000055
3389,108178,18.444,0,0.001225404,0.042596349,0.00457269,0.029345238,0,0.373225152,0.298174442,0.001000055
3390,108179,16.564,1,0.000943105,0.01592568,0.007827555,0.035880952,0,0.352134484,0.305242203,0.000999999
3391,108180,15.618,1,0.003683235,0,0.005922752,0.034208333,0,0.377588307,0.297198538,0.000999999
3392,108182,16.106,1,0.003325094,0.042901716,0.007237908,0.032871795,0,0.3699948,0.310647426,0.001000055
3393,108183,17.02,0,0.00209969,0.019348597,0.012583593,0.054982269,0,0.37407288,0.293776201,0.001000055
3394,108184,16.364,1,0.001891827,0,0.007451902,0.036158537,0,0.363125351,0.313940416,0.000999999
3395,108185,16.768,1,0.002381989,0.068693009,0.005477144,0.034270833,0.010510511,0.362715299,0.295744681,0.001000055
3396,108186,16.246,1,0.004729568,0.002296211,0.00565511,0.030243056,0,0.36127057,0.292766935,0.001000055
3397,108187,18.068,0,0.000907291,0.016250725,0.005084936,0.036816239,0,0.379570517,0.286854324,0.001000055
3398,108188,17.696,0,0.011523715,0.008796296,0.280483054,0.0375,0,0.358333333,0.3,0.000999999
3399,108189,16.62,1,0.007949327,0.189690722,0.003148942,0.028869048,0,0.362886598,0.306185567,0.001000055
3400,108190,15.456,1,0.008574318,0.014285714,0.003635891,0.016666667,0,0.342857143,0.317857143,0.001000055
3401,108191,16.704,1,0.009136108,0,0.004285158,0.0309375,0,0.359147026,0.314814815,0.000999999
3402,108192,17.446,0,0.007450738,0.001851852,0.070120764,0.03,0,0.369135802,0.3,0.000999999
3403,108193,19.046,0,0.008363647,0.036407767,0.003821396,0.02452381,0,0.349514563,0.311893204,0.001000055
3404,108194,17.172,0,0.007355936,0,0.006312866,0.030980392,0,0.358649789,0.314873418,0.001000055
3405,108195,19.488,0,0.00831449,0.011961722,0.054278665,0.020490196,0,0.3476874,0.311004785,0.000999999
3406,108196,18.328,0,0.008152975,0.005934718,0.003978232,0.040119048,0,0.37388724,0.287833828,0.000999999
3407,108197,15.982,1,0.009817278,0.023054755,0.003218506,0.02224359,0,0.380403458,0.291066282,0.001000055
3408,108198,18.59,0,0.01062134,0.189655172,0.003347329,0.032222222,0,0.327586207,0.325431034,0.001000055
3409,108199,20.862,0,0.007808879,0.098231827,0.004130957,0.032628205,0,0.364112639,0.301571709,0.001000055
3410,108200,18.36,0,0.00275277,0.003346347,0.006652197,0.034748062,0.005505506,0.382598996,0.286949247,0.001000055
3411,108201,16.02,1,0.007387537,0.220472441,0.006184262,0.0381,0,0.354039078,0.301399825,0.000999999
3412,108202,14.852,1,0.004241513,0.041602465,0.004435514,0.036055556,0,0.384180791,0.288135593,0.001000055
3413,108203,15.716,1,0.003865816,0.070815451,0.030255811,0.024270833,0,0.336194564,0.316523605,0.001000055
3414,108204,15.672,1,0.003514698,0.084821429,0.004847855,0.032941176,0,0.357142857,0.3125,0.001000055
3415,108205,17.54,0,0.003511187,0,0.00479375,0.024611111,0,0.331075997,0.343115124,0.001000055
3416,108206,17.744,0,0.004919172,0.002645503,0.005453837,0.039375,0,0.396825397,0.277777778,0.000999999
3417,108207,15.062,1,0.00449783,0.081807082,0.008180756,0.035921053,0,0.332112332,0.321733822,0.001000055
3418,108208,15.6,1,0.004076488,0,0.003780173,0.021833333,0,0.338422392,0.33778626,0.001000055
